56,0.48,0.955833333,FALSE,0,,
57,0.46,0.955833333,FALSE,0,,
58,0.44,0.955833333,FALSE,0,,
59,0.42,0.955833333,FALSE,0,,
60,0.4,0.955833333,TRUE,0,,
61,0.45,0.955833333,TRUE,0,,
62,0.5,0.955833333,TRUE,0,,
63,0.55,0.955833333,TRUE,0,,
64,0.6,0.955833333,TRUE,0,,
65,0.65,0.965833333,TRUE,0,,
66,0.7,0.9715,TRUE,0,,
67,0.75,0.976833333,TRUE,60,,
68,0.8,0.981333333,TRUE,60,,
69,0.85,0.985666667,TRUE,60,,
70,0.9,0.989833333,TRUE,60,,
71,0.95,0.993333333,TRUE,60,,
72,1,0.9955,TRUE,60,,
73,1,0.997666667,TRUE,60,,
74,1,0.999166667,TRUE,60,,
75,1,0.999833333,TRUE,60,,
76,1,1,TRUE,60,,
77,1,1,TRUE,60,,
78,1,1,TRUE,60,,
79,1,1,TRUE,60,,
80,1,1,TRUE,60,,
81,1,1,TRUE,60,,
82,1,1,TRUE,60,,
83,1,1,TRUE,60,,
84,1,1,TRUE,60,,
85,1,1,TRUE,60,,
86,1,1,TRUE,60,,
87,1,1,TRUE,60,,
88,1,1,TRUE,60,,
89,1,1,TRUE,60,,
90,1,1,FALSE,60,,
91,0.98,1,FALSE,60,,
92,0.96,1,FALSE,60,,
93,0.94,1,FALSE,60,,
94,0.92,1,FALSE,60,,
95,0.9,1,FALSE,60,,
96,0.88,1,FALSE,60,,
97,0.86,1,FALSE,60,,
98,0.84,1,FALSE,60,,
99,0.82,1,FALSE,60,,
100,0.8,1,FALSE,60,,
101,0.78,1,FALSE,60,,
102,0.76,1,FALSE,60,,
103,0.74,1,FALSE,60,,
104,0.72,1,FALSE,60,,
105,0.7,1,FALSE,0,,
106,0.68,1,FALSE,0,,
107,0.66,1,FALSE,0,,
108,0.64,1,FALSE,0,,
109,0.62,1,FALSE,0,,
110,0.6,1,FALSE,0,,
111,0.58,1,FALSE,0,,
112,0.56,1,FALSE,0,,
113,0.54,1,FALSE,0,,
114,0.52,1,FALSE,0,,
115,0.5,1,FALSE,0,,
116,0.48,1,FALSE,0,,
117,0.46,1,FALSE,0,,
118,0.44,1,FALSE,0,,
119,0.42,1,FALSE,0,,
120,0.4,1,TRUE,0,,
121,0.45,1,TRUE,0,,
122,0.5,1,TRUE,0,,
123,0.55,1,TRUE,0,,
124,0.6,1,TRUE,0,,
125,0.65,1,TRUE,0,,
126,0.7,1,TRUE,0,,
127,0.75,1,TRUE,60,,
128,0.8,1,TRUE,60,,
129,0.85,1,TRUE,60,,
130,0.9,1,TRUE,60,,
131,0.95,1,TRUE,60,,
132,1,1,TRUE,60,,
133,1,1,TRUE,60,,
134,1,1,TRUE,60,,
135,1,1,TRUE,60,,
136,1,1,TRUE,60,,
137,1,1,TRUE,60,,
138,1,1,TRUE,60,,
139,1,1,TRUE,60,,
140,1,1,TRUE,60,,
141,1,1,TRUE,60,,
142,1,1,TRUE,60,,
143,1,1,TRUE,60,,
144,1,1,TRUE,60,,
145,1,1,TRUE,60,,
146,1,1,TRUE,60,,
147,1,1,TRUE,60,,
148,1,1,TRUE,60,,
149,1,1,TRUE,60,,
150,1,1,FALSE,60,,
151,0.98,1,FALSE,60,,
152,0.96,1,FALSE,60,,
153,0.94,1,FALSE,60,,
154,0.92,1,FALSE,60,,
155,0.9,1,FALSE,60,,
156,0.88,1,FALSE,60,,
157,0.86,1,FALSE,60,,
158,0.84,1,FALSE,60,,
159,0.82,1,FALSE,60,,
160,0.8,1,FALSE,60,,
161,0.78,1,FALSE,60,,
